layTheoryWeight,anger,sadness,happiness,prob
0.7571102643751385,0.47395762702721855,0.01644720938392691,0.14826451714260439,0.0005000000000000001
0.7571102643751385,0.47395762702721855,0.01644720938392691,0.30938905820482254,0.0014999999999999994
0.7571102643751385,0.47395762702721855,0.01644720938392691,0.4811316431331775,0.0005000000000000001
0.6113696075567584,0.47395762702721855,0.01644720938392691,0.4811316431331775,0.0010000000000000002
0.6113696075567584,0.13469725836790927,0.01644720938392691,0.4811316431331775,0.0014999999999999994
0.6113696075567584,0.12259299139529864,0.01644720938392691,0.4811316431331775,0.0005000000000000001
0.4527895706142361,0.12259299139529864,0.01644720938392691,0.4811316431331775,0.0010000000000000002
0.4527895706142361,0.12259299139529864,0.01644720938392691,0.45218657185653477,0.0010000000000000002
0.4527895706142361,0.47395762702721855,0.01644720938392691,0.45218657185653477,0.0005000000000000001
0.4527895706142361,0.47395762702721855,0.01644720938392691,0.30938905820482254,0.0025000000000000005
0.4527895706142361,0.47395762702721855,0.01644720938392691,0.9452257597436452,0.0014999999999999994
0.4527895706142361,0.47395762702721855,0.01644720938392691,0.7928249566672355,0.0025000000000000005
0.4527895706142361,0.47395762702721855,0.01644720938392691,0.35262144084340574,0.003500000000000001
0.29934658933854463,0.47395762702721855,0.01644720938392691,0.35262144084340574,0.0005000000000000001
0.29934658933854463,0.47395762702721855,0.01644720938392691,0.04533026751929033,0.0025000000000000005
0.29934658933854463,0.47395762702721855,0.01644720938392691,0.20888529808520298,0.0005000000000000001
0.29934658933854463,0.47395762702721855,0.01644720938392691,0.045192666929515755,0.0005000000000000001
0.1695441102739972,0.47395762702721855,0.01644720938392691,0.045192666929515755,0.0014999999999999994
0.1695441102739972,0.47395762702721855,0.01644720938392691,0.0579740617044003,0.0005000000000000001
0.1695441102739972,0.47395762702721855,0.01644720938392691,0.14826451714260439,0.0010000000000000002
0.1695441102739972,0.10364379583071517,0.01644720938392691,0.14826451714260439,0.0014999999999999994
0.15121828555420586,0.10364379583071517,0.01644720938392691,0.14826451714260439,0.0020000000000000005
0.15121828555420586,0.10364379583071517,0.01644720938392691,0.02357620284877052,0.0020000000000000005
0.15121828555420586,0.10364379583071517,0.01644720938392691,0.00849882103863081,0.0005000000000000001
0.15121828555420586,0.10364379583071517,0.01644720938392691,0.17585027035130008,0.0005000000000000001
0.15121828555420586,0.10364379583071517,0.01644720938392691,0.17730323213855803,0.0005000000000000001
0.15121828555420586,0.1486273911409092,0.01644720938392691,0.17730323213855803,0.0010000000000000002
0.15121828555420586,0.1486273911409092,0.01644720938392691,0.68661726401159,0.0010000000000000002
0.15121828555420586,0.1486273911409092,0.01644720938392691,0.0579740617044003,0.0005000000000000001
0.15121828555420586,0.1486273911409092,0.01644720938392691,0.7928249566672355,0.0020000000000000005
0.15121828555420586,0.21325294306588216,0.01644720938392691,0.7928249566672355,0.0014999999999999994
0.15121828555420586,0.0743269005406798,0.01644720938392691,0.7928249566672355,0.0010000000000000002
0.15121828555420586,0.0743269005406798,0.01644720938392691,0.007589248835022694,0.0020000000000000005
0.15121828555420586,0.0743269005406798,0.01644720938392691,0.3877140615639494,0.0010000000000000002
0.15121828555420586,0.009950304786239764,0.01644720938392691,0.3877140615639494,0.0005000000000000001
0.15121828555420586,0.13246785432262964,0.01644720938392691,0.3877140615639494,0.0010000000000000002
0.15121828555420586,0.13246785432262964,0.01644720938392691,0.3883342461070546,0.0005000000000000001
0.15121828555420586,0.13246785432262964,0.01644720938392691,0.7850208854084673,0.0010000000000000002
0.15121828555420586,0.23656353121607357,0.01644720938392691,0.7850208854084673,0.0005000000000000001
0.15121828555420586,0.23656353121607357,0.01644720938392691,0.06701867681796941,0.0010000000000000002
0.15121828555420586,0.23656353121607357,0.01644720938392691,0.8019858302774481,0.0010000000000000002
0.15121828555420586,0.055349333518718465,0.01644720938392691,0.8019858302774481,0.0005000000000000001
0.15121828555420586,0.0015061060649076755,0.01644720938392691,0.8019858302774481,0.0014999999999999994
0.15121828555420586,0.016318895932828117,0.01644720938392691,0.8019858302774481,0.0005000000000000001
0.15121828555420586,0.016318895932828117,0.01644720938392691,0.06579080704353402,0.0005000000000000001
0.15121828555420586,0.016318895932828117,0.01644720938392691,0.2662242348890603,0.0010000000000000002
0.15121828555420586,0.016318895932828117,0.01644720938392691,0.8964617813056195,0.0005000000000000001
0.15121828555420586,0.0661804335493688,0.01644720938392691,0.8964617813056195,0.0005000000000000001
0.15121828555420586,0.0661804335493688,0.01644720938392691,0.4448038179376829,0.0005000000000000001
0.567605186737489,0.0661804335493688,0.01644720938392691,0.4448038179376829,0.0005000000000000001
0.005299251203445618,0.0661804335493688,0.01644720938392691,0.4448038179376829,0.0005000000000000001
0.005299251203445618,0.0661804335493688,0.01644720938392691,0.14826451714260439,0.0005000000000000001
0.005299251203445618,0.0661804335493688,0.01644720938392691,0.6371610286219891,0.0010000000000000002
