layTheoryWeight,anger,sadness,happiness,prob
0.003935257543900513,0.019074015760584578,0.9840967835155884,0.06720990124202446,0.0005000000000000001
0.003935257543900513,0.019074015760584578,0.8921869589410603,0.06720990124202446,0.0010000000000000002
0.003935257543900513,0.9045206025650983,0.8921869589410603,0.06720990124202446,0.0005000000000000001
0.003935257543900513,0.9045206025650983,0.8921869589410603,0.1367523039519341,0.0005000000000000001
0.003935257543900513,0.9045206025650983,0.737309474218011,0.1367523039519341,0.0010000000000000002
0.003935257543900513,0.9045206025650983,0.9598994073905077,0.1367523039519341,0.0005000000000000001
0.039549763086491926,0.9045206025650983,0.9598994073905077,0.1367523039519341,0.0005000000000000001
0.039549763086491926,0.9045206025650983,0.9598994073905077,0.18785871730970752,0.0010000000000000002
0.039549763086491926,0.9045206025650983,0.9598994073905077,0.34469893505567767,0.0005000000000000001
0.039549763086491926,0.9045206025650983,0.9598994073905077,0.9963790227714062,0.0005000000000000001
0.039549763086491926,0.7001690252660469,0.9598994073905077,0.9963790227714062,0.0005000000000000001
0.039549763086491926,0.9508591252098919,0.9598994073905077,0.9963790227714062,0.0005000000000000001
0.039549763086491926,0.020499604659826292,0.9598994073905077,0.9963790227714062,0.0005000000000000001
0.039549763086491926,0.020499604659826292,0.9598994073905077,0.03318430716160562,0.0005000000000000001
0.039549763086491926,0.9766696959202459,0.9598994073905077,0.03318430716160562,0.0005000000000000001
0.06600082877188887,0.9766696959202459,0.9598994073905077,0.03318430716160562,0.0005000000000000001
0.06600082877188887,0.9766696959202459,0.9401909865189547,0.03318430716160562,0.0005000000000000001
0.06600082877188887,0.2973276315270863,0.9401909865189547,0.03318430716160562,0.0005000000000000001
0.3320684771498485,0.2973276315270863,0.9401909865189547,0.03318430716160562,0.0005000000000000001
0.3320684771498485,0.2973276315270863,0.9401909865189547,0.4649702733504511,0.0005000000000000001
0.3320684771498485,0.2973276315270863,0.9401909865189547,0.12476052824796867,0.0005000000000000001
